date,Adj Close,Close,High,Low,Open,Volume,close,ret_1,ma_5,ma_10,ma_20,vol_10,vol_20,volume,vol_ma_10
,SPY,SPY,SPY,SPY,SPY,SPY,,,,,,,,,
2003-09-22,68.13776397705078,102.55000305175781,102.95999908447266,102.02999877929688,102.8499984741211,36677400,102.55000305175781,-0.010803464232364557,103.55599975585938,102.95399932861328,102.40000038146972,0.008881729662057056,0.0075432354760836765,36677400.0,35422300.0
2003-09-23,68.39693450927734,102.94000244140625,103.29000091552734,102.36000061035156,102.58999633789062,32489200,102.94000244140625,0.0038030168507319217,103.4279998779297,102.9479995727539,102.55050048828124,0.008772688646579188,0.007562336106165687,32489200.0,35165900.0
2003-09-24,67.1810531616211,101.11000061035156,103.22000122070312,101.06999969482422,103.12000274658203,41694700,101.11000061035156,-0.017777363392781464,102.9740005493164,102.8629997253418,102.60050048828126,0.010002562537715542,0.0087039649166112,41694700.0,34744880.0
2003-09-25,66.6295394897461,100.27999877929688,101.87999725341797,100.19999694824219,101.41000366210938,52673100,100.27999877929688,-0.008208899476257248,102.11000061035156,102.66499938964844,102.60750045776368,0.010160366772950803,0.008921203621706111,52673100.0,36172560.0
2003-09-26,66.41026306152344,99.94999694824219,100.66000366210938,99.8499984741211,100.44000244140625,42914700,99.94999694824219,-0.0032908040992399856,101.36600036621094,102.41499938964844,102.56700019836425,0.010078514561884726,0.008832394542077685,42914700.0,36211550.0
2003-09-29,67.06139373779297,100.93000030517578,100.98999786376953,99.79000091552734,100.30000305175781,36771600,100.93000030517578,0.009804936336727188,101.04199981689453,102.29899978637695,102.54150009155273,0.010774183059909345,0.008987058070177814,36771600.0,37757430.0
2003-09-30,66.41026306152344,99.94999694824219,100.76000213623047,99.25,100.4800033569336,70764500,99.94999694824219,-0.009709733022594036,100.44399871826172,101.93599929809571,102.39899978637695,0.009510012377296827,0.008622231780683208,70764500.0,41044620.0
2003-10-01,67.82550811767578,102.08000183105469,102.18000030517578,100.19999694824219,100.23999786376953,65797600,102.08000183105469,0.02131070483089159,100.63799896240235,101.80599975585938,102.3349998474121,0.0123558303882739,0.00991503852329083,65797600.0,44435800.0
2003-10-02,68.07135772705078,102.44999694824219,102.55999755859375,101.62999725341797,101.93000030517578,44591500,102.44999694824219,0.0036245602522602116,101.0719985961914,101.59099960327148,102.28699951171875,0.011650575259489565,0.009957493662976956,44591500.0,45870590.0
2003-10-03,68.69591522216797,103.38999938964844,104.27999877929688,103.08000183105469,103.66999816894531,48806900,103.38999938964844,0.009175231521784566,101.75999908447265,101.5629997253418,102.31499938964843,0.011864432136715494,0.0100997042075277,48806900.0,47318120.0
2003-10-06,69.00820922851562,103.86000061035156,103.98999786376953,103.19999694824219,103.4800033569336,20226500,103.86000061035156,0.0045459060206762825,102.34599914550782,101.69399948120117,102.32399940490723,0.011321724761182766,0.009979195891431675,20226500.0,45673030.0
2003-10-07,69.27398681640625,104.26000213623047,104.30999755859375,102.91000366210938,103.26000213623047,42602900,104.26000213623047,0.0038513530091297543,103.20800018310547,101.8259994506836,102.38699951171876,0.011322909206555532,0.009882766890951935,42602900.0,46684400.0
2003-10-08,69.1012191772461,104.0,104.38999938964844,103.41000366210938,104.33000183105469,30920800,104.0,-0.0024937860243925414,103.59199981689453,102.11499938964843,102.48899955749512,0.00930929369382105,0.009589296929339235,30920800.0,45607010.0
2003-10-09,69.28730010986328,104.27999877929688,105.22000122070312,103.83000183105469,104.87999725341797,40066500,104.27999877929688,0.0026922959547777126,103.95800018310547,102.51499938964844,102.58999938964844,0.008469355735068912,0.009586841264992315,40066500.0,44346350.0
2003-10-10,69.4799575805664,104.56999969482422,104.5999984741211,103.91000366210938,104.2699966430664,22682800,104.56999969482422,0.0027809831120262363,104.19400024414062,102.97699966430665,102.69599952697754,0.00810217820325855,0.00959329638619449,22682800.0,42323160.0
2003-10-13,69.69921875,104.9000015258789,105.29000091552734,104.51000213623047,104.70999908447266,23825600,104.9000015258789,0.0031557983362127118,104.4020004272461,103.37399978637696,102.83649978637695,0.00789391897061122,0.009541412728463183,23825600.0,41028560.0
2003-10-14,69.945068359375,105.2699966430664,105.43000030517578,104.36000061035156,104.80000305175781,38484400,105.2699966430664,0.0035271221335131386,104.60399932861328,103.90599975585937,102.92099952697754,0.006310440419168251,0.00904393503449215,38484400.0,37800550.0
2003-10-15,69.75902557373047,104.98999786376953,105.88999938964844,104.63999938964844,105.86000061035156,39021700,104.98999786376953,-0.0026598156001301776,104.80199890136718,104.19699935913086,103.00149955749512,0.0033989220399641314,0.0090571832133539,39021700.0,35122960.0
2003-10-16,70.03804779052734,105.41000366210938,105.7300033569336,104.6500015258789,104.68000030517578,32772200,105.41000366210938,0.004000436297606491,105.02799987792969,104.49300003051758,103.04199981689453,0.003410865808700965,0.008720755229265898,32772200.0,33941030.0
2003-10-17,69.27398681640625,104.26000213623047,105.62999725341797,103.9800033569336,105.47000122070312,32790300,104.26000213623047,-0.010909794952338903,104.96600036621093,104.58000030517579,103.07150001525879,0.004876155224148823,0.008845019055550735,32790300.0,32339370.0
2003-10-20,69.79224395751953,105.04000091552734,105.04000091552734,103.94000244140625,104.44999694824219,27657000,105.04000091552734,0.0074812848965579715,104.99400024414062,104.69800033569337,103.19599990844726,0.0052009631512567175,0.008575530240200406,27657000.0,33082420.0
2003-10-21,69.6726303100586,104.86000061035156,105.27999877929688,104.31999969482422,104.81999969482422,26729100,104.86000061035156,-0.0017136357921448964,104.91200103759766,104.75800018310547,103.29199981689453,0.005176591033888924,0.008577309793684469,26729100.0,31495040.0
2003-10-22,68.79560089111328,103.54000091552734,104.19000244140625,103.19000244140625,104.02999877929688,33914500,103.54000091552734,-0.01258820987164777,104.62200164794922,104.71200027465821,103.41349983215332,0.006625377394655494,0.008042519638648816,33914500.0,31794410.0
2003-10-23,68.66934204101562,103.3499984741211,103.94999694824219,102.83999633789062,102.88999938964844,45830500,103.3499984741211,-0.001835063161350181,104.21000061035156,104.61900024414062,103.56699981689454,0.006542991031470194,0.007770977165753316,45830500.0,32370810.0
2003-10-24,68.82218170166016,103.58000183105469,103.58000183105469,102.18000030517578,102.83000183105469,51723600,103.58000183105469,0.0022254800225389726,104.07400054931641,104.52000045776367,103.74850006103516,0.006510771244898836,0.007688039546798994,51723600.0,35274890.0
2003-10-27,68.85538482666016,103.62999725341797,104.18000030517578,103.2699966430664,103.73999786376953,32460200,103.62999725341797,0.00048267446881133935,103.79199981689453,104.39300003051758,103.88349990844726,0.006377824909692658,0.007457148547248198,32460200.0,36138350.0
2003-10-28,69.79224395751953,105.04000091552734,105.1500015258789,103.81999969482422,103.9800033569336,34956200,105.04000091552734,0.013606134319017027,103.82799987792968,104.37000045776367,104.13800010681152,0.007837133928254587,0.007460128854179999,34956200.0,35785530.0
2003-10-29,69.88525390625,105.18000030517578,105.43000030517578,103.87000274658203,104.7699966430664,30955400,105.18000030517578,0.0013328197679760567,104.15599975585937,104.3890007019043,104.29300003051758,0.0077989976787074,0.006006573469693979,30955400.0,34978900.0
2003-10-30,70.03144836425781,105.4000015258789,105.97000122070312,104.80000305175781,105.79000091552734,39123100,105.4000015258789,0.002091664005179794,104.56600036621094,104.38800048828125,104.44050025939941,0.00771881806285424,0.005987977370108986,39123100.0,35613990.0
2003-10-31,69.96497344970703,105.30000305175781,105.73999786376953,105.22000122070312,105.4000015258789,25761600,105.30000305175781,-0.0009487521126509968,104.91000061035156,104.49200057983398,104.53600044250489,0.006731602756807891,0.005721415950448098,25761600.0,34911120.0
2003-11-03,70.4234619140625,105.98999786376953,106.61000061035156,105.70999908447266,105.75,37589300,105.98999786376953,0.006552657094155645,105.38200073242187,104.58700027465821,104.64250030517579,0.006638222267777073,0.005805127303852722,37589300.0,35904350.0
2003-11-04,70.27064514160156,105.76000213623047,106.2699966430664,105.58000183105469,105.98999786376953,31421600,105.76000213623047,-0.002169975772946753,105.5260009765625,104.6770004272461,104.71750030517578,0.006659876279823117,0.005807330233753959,31421600.0,36373600.0
2003-11-05,70.32379913330078,105.83999633789062,105.97000122070312,104.9000015258789,105.48999786376953,33558800,105.83999633789062,0.0007563748113121882,105.65800018310547,104.90699996948243,104.80950012207032,0.00471564006506012,0.005757617257667868,33558800.0,36338030.0
2003-11-06,70.69585418701172,106.4000015258789,106.44000244140625,105.0999984741211,105.5999984741211,28392300,106.4000015258789,0.005291054491352032,105.85800018310547,105.21200027465821,104.91550025939941,0.004572819318920367,0.005829239316177887,28392300.0,34594210.0
2003-11-07,70.17098236083984,105.61000061035156,106.72000122070312,105.56999969482422,106.63999938964844,31723200,105.61000061035156,-0.00742482052817639,105.91999969482421,105.4150001525879,104.96750030517578,0.0056318051834946675,0.00610731681775831,31723200.0,32594170.0
2003-11-10,69.88525390625,105.18000030517578,105.83999633789062,105.01000213623047,105.73999786376953,25530800,105.18000030517578,-0.004071586996408305,105.75800018310547,105.57000045776367,104.98150024414062,0.005939986980215508,0.006156317290954208,25530800.0,31901230.0
2003-11-11,69.8653335571289,105.1500015258789,105.33000183105469,104.80000305175781,105.08999633789062,26558600,105.1500015258789,-0.00028521372133327727,105.63600006103516,105.58100051879883,104.97550048828126,0.0041489732045356335,0.006105098392179783,26558600.0,31061470.0
2003-11-12,70.64936065673828,106.33000183105469,106.47000122070312,105.16000366210938,105.2300033569336,28000000,106.33000183105469,0.011222066457938773,105.73400115966797,105.69600067138671,105.04250068664551,0.005447536803954098,0.006563409902691396,28000000.0,30765930.0
2003-11-13,70.6692886352539,106.36000061035156,106.54000091552734,105.77999877929688,106.01000213623047,29714800,106.36000061035156,0.0002821290207870586,105.7260009765625,105.79200057983398,105.09000053405762,0.005441036082836444,0.006516145136548544,29714800.0,29825100.0
2003-11-14,70.07129669189453,105.45999908447266,106.94999694824219,105.29000091552734,106.4000015258789,49158500,105.45999908447266,-0.008461842052596924,105.69600067138671,105.80800018310546,105.15000038146972,0.006194368823565496,0.006310921223798916,49158500.0,32164790.0
2003-11-17,69.71919250488281,104.93000030517578,105.13999938964844,104.04000091552734,104.91000366210938,44382100,104.93000030517578,-0.005025590592622198,105.64600067138672,105.70200042724609,105.14450035095214,0.005945688534276903,0.006211120447935521,44382100.0,32844070.0
2003-11-18,68.99491882324219,103.83999633789062,105.44999694824219,103.69999694824219,105.23999786376953,41155000,103.83999633789062,-0.01038791541136963,105.38399963378906,105.5099998474121,105.0935001373291,0.006652957809767187,0.006623725853747224,41155000.0,33817410.0
2003-11-19,69.57962799072266,104.72000122070312,105.01000213623047,103.91999816894531,104.02999877929688,29827000,104.72000122070312,0.008474623592522157,105.06199951171875,105.39800033569335,105.15250015258789,0.0073906468291457545,0.0062596511533528215,29827000.0,33444230.0
2003-11-20,68.95504760742188,103.77999877929688,105.23999786376953,103.75,104.0,53578700,103.77999877929688,-0.008976341008869348,104.5459991455078,105.13600006103516,105.17400016784669,0.0074100469875220095,0.006599437785118104,53578700.0,35962870.0
2003-11-21,69.24075317382812,104.20999908447266,104.33000183105469,103.62000274658203,104.23999786376953,30016000,104.20999908447266,0.004143383216743235,104.2959991455078,104.99599990844726,105.20550003051758,0.007452651531210938,0.006643771529168951,30016000.0,35792150.0
2003-11-24,70.15766143798828,105.58999633789062,105.77999877929688,104.68000030517578,104.69000244140625,28906400,105.58999633789062,0.013242464883809646,104.42799835205078,105.03699951171875,105.30349998474121,0.008653842319466903,0.007245218846149943,28906400.0,36129710.0
2003-11-25,70.4234619140625,105.98999786376953,106.41999816894531,105.44999694824219,105.7300033569336,37580000,105.98999786376953,0.003788252104857559,104.85799865722656,105.12099914550781,105.35099983215332,0.008712486225224046,0.006651743051828188,37580000.0,37231850.0
2003-11-26,70.67594146728516,106.37000274658203,106.44999694824219,105.38999938964844,106.41999816894531,33053600,106.37000274658203,0.0035852900318096292,105.18799896240235,105.12499923706055,105.41049995422364,0.008006477707088545,0.006686078179482359,33053600.0,37737210.0
2003-11-28,70.72909545898438,106.44999694824219,106.66000366210938,106.19999694824219,106.27999877929688,10507500,106.44999694824219,0.0007520372247309393,105.72199859619141,105.13399887084961,105.4629997253418,0.008009262712919064,0.006676882207887427,10507500.0,35816480.0
2003-12-01,71.4931869506836,107.5999984741211,107.68000030517578,106.80000305175781,106.8499984741211,38699000,107.5999984741211,0.010803208631730232,106.39999847412109,105.34799880981446,105.57799949645997,0.00803434449119718,0.007047913457776997,38699000.0,34770530.0
2003-12-02,71.31378173828125,107.33000183105469,107.7699966430664,107.06999969482422,107.37999725341797,35352000,107.33000183105469,-0.0025092625176137417,106.74799957275391,105.58799896240234,105.64499969482422,0.007825148536353035,0.0069700856070713515,35352000.0,33867520.0
2003-12-03,71.20085906982422,107.16000366210938,108.08000183105469,107.06999969482422,107.6500015258789,39078600,107.16000366210938,-0.0015838830340551002,106.98200073242188,105.91999969482421,105.71499977111816,0.006646596138926085,0.0069588221481366765,39078600.0,33659880.0
2003-12-04,71.4931869506836,107.5999984741211,107.72000122070312,106.94000244140625,107.16999816894531,36089500,107.5999984741211,0.004105961151318116,107.22799987792969,106.20799942016602,105.8029998779297,0.006398271547796565,0.007000918982454576,36089500.0,34286130.0
2003-12-05,70.99485778808594,106.8499984741211,107.80000305175781,106.62000274658203,107.12000274658203,28824400,106.8499984741211,-0.006970260321893851,107.30800018310546,106.51499938964844,105.8254997253418,0.006009941738366102,0.007127104887345203,28824400.0,31810700.0
2003-12-08,71.4732666015625,107.56999969482422,107.63999938964844,106.68000030517578,106.73999786376953,32482900,107.56999969482422,0.006738429864156847,107.3020004272461,106.85099945068359,105.92349967956542,0.006122847258161258,0.007028906104740602,32482900.0,32057390.0
2003-12-09,70.92178344726562,106.73999786376953,107.93000030517578,106.54000091552734,107.9000015258789,43596100,106.73999786376953,-0.007715922965598199,107.18399963378906,106.96599960327148,106.00149955749512,0.00588391399608175,0.007210642255770902,43596100.0,33526360.0
2003-12-10,70.91511535644531,106.7300033569336,106.9800033569336,105.95999908447266,106.7699966430664,36915400,106.7300033569336,-9.36341299977439e-05,107.0979995727539,107.0400001525879,106.08049964904785,0.005814449239361952,0.007209306278584649,36915400.0,33459900.0
2003-12-11,71.71247863769531,107.93000030517578,108.0999984741211,106.66999816894531,106.68000030517578,45304000,107.93000030517578,0.011243295329328218,107.16399993896485,107.19599990844726,106.1604995727539,0.006675582112389595,0.007210927433677851,45304000.0,34684940.0
2003-12-12,71.85197448730469,108.13999938964844,108.19999694824219,107.38999938964844,107.97000122070312,34142200,108.13999938964844,0.0019456970617888203,107.42200012207032,107.3650001525879,106.24949951171875,0.0066718496496526065,0.007214576475426795,34142200.0,37048410.0
2003-12-15,71.4931869506836,107.5999984741211,109.2300033569336,107.4800033569336,109.16999816894531,38693400,107.5999984741211,-0.004993535403876037,107.4279998779297,107.3650001525879,106.35649948120117,0.006094890747918301,0.007017846499893775,38693400.0,37047850.0
2003-12-16,71.86527252197266,108.16000366210938,108.5,107.5199966430664,107.68000030517578,32894200,108.16000366210938,0.005204509255852585,107.71200103759766,107.44800033569337,106.51799964904785,0.006226396025202602,0.006925586812165469,32894200.0,36802070.0
2003-12-17,72.0912094116211,108.5,108.5,107.80000305175781,108.05999755859375,23198800,108.5,0.003143457159568541,108.06600036621094,107.58199996948242,106.75099983215333,0.006205723352470504,0.006334771139409064,23198800.0,35214090.0
2003-12-18,72.90182495117188,109.72000122070312,109.7300033569336,108.38999938964844,108.55000305175781,29353100,109.72000122070312,0.011244250882056495,108.4240005493164,107.79400024414062,107.00099983215333,0.006936840913541888,0.006506718929408174,29353100.0,34540450.0
2003-12-19,72.69883728027344,108.9000015258789,109.37000274658203,108.58000183105469,109.30000305175781,41465100,108.9000015258789,-0.007473566220390193,108.5760009765625,107.9990005493164,107.25699996948242,0.007010388106770969,0.006376351591276473,41465100.0,35804520.0
2003-12-22,73.2061996459961,109.66000366210938,109.66000366210938,108.77999877929688,108.79000091552734,27611300,109.66000366210938,0.006978899224807211,108.98800201416016,108.20800094604492,107.52950019836426,0.007029123685013318,0.006447578404762066,27611300.0,35317360.0
2003-12-23,73.25293731689453,109.7300033569336,109.94999694824219,109.37999725341797,109.4800033569336,24741200,109.7300033569336,0.0006383338727573573,109.302001953125,108.50700149536132,107.7365005493164,0.006200500972592205,0.0059461871096650005,24741200.0,33431870.0
2003-12-24,73.17950439453125,109.62000274658203,109.87999725341797,109.43000030517578,109.5199966430664,8055800,109.62000274658203,-0.0010024661167078452,109.5260025024414,108.79600143432617,107.91800079345703,0.006253793905607683,0.005964347239338392,8055800.0,30545910.0
2003-12-26,73.23292541503906,109.69999694824219,110.08000183105469,109.62999725341797,109.70999908447266,8308400,109.69999694824219,0.0007297409200497373,109.52200164794922,108.9730010986328,108.08450050354004,0.005494243774009713,0.00595105634032891,8308400.0,26846350.0
2003-12-29,74.20758819580078,111.16000366210938,111.2699966430664,109.77999877929688,110.0999984741211,22483700,111.16000366210938,0.0133090861848979,109.97400207519532,109.2750015258789,108.3200008392334,0.006623250908943481,0.006498619609452716,22483700.0,25680500.0
2003-12-30,74.22093200683594,111.18000030517578,111.2699966430664,110.8499984741211,111.08999633789062,19559500,111.18000030517578,0.00017989062979162362,110.27800140380859,109.63300170898438,108.49900093078614,0.006132657430981272,0.006183842515699213,19559500.0,23767110.0
2003-12-31,74.28762817382812,111.27999877929688,111.5199966430664,110.83999633789062,111.22000122070312,31501800,111.27999877929688,0.0008994286188757084,110.58800048828125,109.94500122070312,108.69650077819824,0.006134840287323082,0.006109529314032408,31501800.0,23627870.0
2004-01-02,74.25431823730469,111.2300033569336,112.19000244140625,110.7300033569336,111.73999786376953,38072300,111.2300033569336,-0.0004492759068270846,110.91000061035156,110.21800155639649,108.90000076293946,0.006221293054761291,0.0060813994096589755,38072300.0,25115220.0
2004-01-05,75.06208801269531,112.44000244140625,112.5199966430664,111.58999633789062,111.69000244140625,27959800,112.44000244140625,0.010878351595385638,111.45800170898437,110.4900016784668,109.14200096130371,0.006165007204469903,0.006392285303666465,27959800.0,24975890.0
2004-01-06,75.13548278808594,112.55000305175781,112.7300033569336,112.0,112.16000366210938,20472800,112.55000305175781,0.0009783049445315495,111.73600158691406,110.8550018310547,109.42700119018555,0.005145576596747718,0.006027390396755663,20472800.0,22876660.0
2004-01-07,75.38916778564453,112.93000030517578,113.05999755859375,111.88999938964844,112.38999938964844,30170400,112.93000030517578,0.0033762527153662347,112.08600158691407,111.18200149536133,109.69500122070312,0.004984055926592336,0.005952880255805851,30170400.0,23132570.0
2004-01-08,75.6895523071289,113.37999725341797,113.41000366210938,112.7699966430664,113.25,36438400,113.37999725341797,0.003984742291916588,112.50600128173828,111.54700088500977,110.02700119018554,0.004923291254125034,0.005455264784880649,36438400.0,24302290.0
2004-01-09,75.0287094116211,112.38999938964844,113.5,112.2699966430664,112.83000183105469,54084300,112.38999938964844,-0.00873168008248193,112.73800048828124,111.82400054931641,110.31000099182128,0.006130488249894789,0.006027973296666658,54084300.0,28905140.0
2004-01-12,75.58282470703125,113.22000122070312,113.25,112.36000061035156,112.55000305175781,31564100,113.22000122070312,0.007385014997438821,112.89400024414063,112.1760009765625,110.57450103759766,0.006274641730166079,0.00579414667260576,31564100.0,31230710.0
2004-01-13,75.14216613769531,112.55999755859375,113.2300033569336,111.76000213623047,113.08999633789062,54239700,112.55999755859375,-0.0058293910527593695,112.89599914550782,112.31600036621094,110.79550094604492,0.005737997033469403,0.006080770998345293,54239700.0,34406310.0
2004-01-14,75.76971435546875,113.5,113.66000366210938,112.66999816894531,112.76000213623047,30112800,113.5,0.008351123505639046,113.00999908447265,112.54800033569336,111.09050102233887,0.006134102360035657,0.006002025992569425,30112800.0,35461640.0
2004-01-15,75.95659637451172,113.77999877929688,114.05999755859375,112.58000183105469,113.56999969482422,38408700,113.77999877929688,0.002466949597329293,113.08999938964844,112.79800033569336,111.37150077819824,0.006120473242766103,0.005972802042705718,38408700.0,36152330.0
2004-01-16,76.25703430175781,114.2300033569336,114.30999755859375,113.62999725341797,114.04000091552734,31922700,114.2300033569336,0.003955041153670624,113.45800018310547,113.09800033569336,111.65800094604492,0.006063570092056797,0.005979778529746736,31922700.0,35537370.0
2004-01-20,76.23700714111328,114.19999694824219,114.6500015258789,113.81999969482422,114.52999877929688,29863000,114.19999694824219,-0.00026268412684582465,113.65399932861328,113.27399978637695,111.88200073242187,0.0053745167206710074,0.005647999082846398,29863000.0,35727690.0
2004-01-21,76.83779907226562,115.0999984741211,115.30000305175781,113.72000122070312,114.12999725341797,30725000,115.0999984741211,0.007880924255075028,114.16199951171875,113.52899932861328,112.19200057983399,0.005722453438048738,0.0053241791674059295,30725000.0,36752910.0
2004-01-22,76.63754272460938,114.80000305175781,115.37999725341797,114.58000183105469,115.13999938964844,29888500,114.80000305175781,-0.0026063894556065392,114.42200012207032,113.71599960327148,112.44900054931641,0.005902414005538128,0.005358176699199437,29888500.0,36724720.0
2004-01-23,76.39055633544922,114.43000030517578,115.37000274658203,113.94999694824219,115.0,44245300,114.43000030517578,-0.003223020354931605,114.5520004272461,113.82099990844726,112.68400039672852,0.006025699999572719,0.005489410422631637,44245300.0,37505410.0
2004-01-26,77.35186767578125,115.87000274658203,115.93000030517578,114.37999725341797,114.38999938964844,30460600,115.87000274658203,0.012584133859703472,114.88000030517578,114.16900024414062,112.99650039672852,0.005994903109021192,0.005908219645767325,30460600.0,35143040.0
2004-01-27,76.55744171142578,114.68000030517578,116.5,114.6500015258789,115.75,35322800,114.68000030517578,-0.010270151145235551,114.9760009765625,114.31500015258788,113.2455005645752,0.007083827980625495,0.006583749234074696,35322800.0,35518910.0
2004-01-28,75.68291473388672,113.37000274658203,115.27999877929688,112.94000244140625,114.9800033569336,52621300,113.37000274658203,-0.011423069019076637,114.63000183105468,114.39600067138672,113.35600051879882,0.00788526739233365,0.006717143227859731,52621300.0,35357070.0
2004-01-29,75.75636291503906,113.4800033569336,113.8499984741211,112.55999755859375,113.55999755859375,60117100,113.4800033569336,0.0009702796832196103,114.36600189208984,114.39400100708008,113.47100067138672,0.007426313176247968,0.006714350216612402,60117100.0,38357500.0
2004-01-30,75.75636291503906,113.4800033569336,113.72000122070312,113.08999633789062,113.5199966430664,30984400,113.4800033569336,0.0,114.1760025024414,114.36400146484375,113.58100090026855,0.007376330413939221,0.006718392673033149,30984400.0,37615070.0
2004-02-02,76.08345031738281,113.97000122070312,114.68000030517578,113.12000274658203,113.69999694824219,38832400,113.97000122070312,0.004317922535024277,113.79600219726562,114.3380012512207,113.71800079345704,0.007400112649721328,0.006748737634166831,38832400.0,38306040.0
2004-02-03,75.95659637451172,113.77999877929688,114.13999938964844,113.44000244140625,113.73999786376953,25093500,113.77999877929688,-0.0016671267822337965,113.61600189208984,114.29600143432617,113.78500061035156,0.007414679788540016,0.006378525187156699,25093500.0,37829090.0
2004-02-04,75.33575439453125,112.8499984741211,113.7300033569336,112.79000091552734,113.19000244140625,39332600,112.8499984741211,-0.008173671252886372,113.51200103759766,114.07100143432618,113.80000038146973,0.007170060485040759,0.006672368044913777,39332600.0,38689850.0
2004-02-05,75.55604553222656,113.18000030517578,113.54000091552734,112.77999877929688,113.16999816894531,37226800,113.18000030517578,0.0029242519762227026,113.45200042724609,113.90900115966797,113.81250038146973,0.007325349733872045,0.006661637283043105,37226800.0,39423680.0
2004-02-06,76.40387725830078,114.44999694824219,114.69999694824219,113.19999694824219,113.41999816894531,37216000,114.44999694824219,0.01122103410180264,113.64599914550782,113.9110008239746,113.86600036621094,0.008286109629678963,0.007066155781228983,37216000.0,38720750.0
2004-02-09,76.42391204833984,114.4800033569336,114.87000274658203,114.29000091552734,114.66999816894531,24851300,114.4800033569336,0.00026217920045001897,113.74799957275391,113.77200088500976,113.97050056457519,0.007036836099589505,0.0067261709448982535,24851300.0,38159820.0
2004-02-10,76.6709213256836,114.8499984741211,115.13999938964844,114.26000213623047,114.27999877929688,27908100,114.8499984741211,0.0032319628436234815,113.96199951171874,113.7890007019043,114.0520004272461,0.006362747343524602,0.006579333391089682,27908100.0,37418350.0
2004-02-11,77.4853515625,116.06999969482422,116.38999938964844,114.16999816894531,114.8499984741211,42965700,116.06999969482422,0.010622561923481655,114.60599975585937,114.05900039672852,114.22750053405761,0.005684057365214083,0.006741807105415916,42965700.0,36452790.0
2004-02-12,77.20499420166016,115.6500015258789,116.2699966430664,115.58000183105469,115.97000122070312,27814700,115.6500015258789,-0.0036184903080002107,115.1,114.27600021362305,114.33500061035156,0.0059868588774909205,0.006637516721133829,27814700.0,33222550.0
2004-02-13,76.85784149169922,115.12999725341797,116.19999694824219,114.75,115.81999969482422,44739900,115.12999725341797,-0.00449636200259429,115.23600006103516,114.44099960327148,114.40250053405762,0.006306720461019027,0.006736184356938957,44739900.0,34598100.0
2004-02-17,77.55208587646484,116.16999816894531,116.43000030517578,115.7699966430664,115.8499984741211,23984300,116.16999816894531,0.00903327490956296,115.5739990234375,114.6609992980957,114.4995002746582,0.006707482907598663,0.006960812710119379,23984300.0,33113290.0
2004-02-18,77.2116928100586,115.66000366210938,116.5999984741211,115.3499984741211,116.19999694824219,28618000,115.66000366210938,-0.004390070714249794,115.73600006103516,114.84899978637695,114.57250061035157,0.006921761550466042,0.007056541606693132,28618000.0,33465740.0
2004-02-19,76.92462158203125,115.2300033569336,116.38999938964844,115.05999755859375,116.33000183105469,51146200,115.2300033569336,-0.0037177960536123322,115.56800079345703,115.08700027465821,114.5790008544922,0.006336984104509344,0.006906803090597058,51146200.0,34647100.0
2004-02-20,76.69096374511719,114.87999725341797,115.55999755859375,114.31999969482422,115.4800033569336,46728800,114.87999725341797,-0.003037456333585764,115.41399993896485,115.25699996948242,114.5830005645752,0.006529103026709492,0.006916290475948713,46728800.0,35597300.0
2004-02-23,76.49734497070312,114.58999633789062,115.26000213623047,114.16999816894531,115.22000122070312,36357000,114.58999633789062,-0.0025243812888298134,115.30599975585938,115.27099990844727,114.59100036621093,0.005644770195139127,0.006900595970934771,36357000.0,35511400.0
2004-02-24,76.36384582519531,114.38999938964844,114.98999786376953,113.02999877929688,114.2699966430664,43953000,114.38999938964844,-0.0017453264214483122,114.95,115.26199951171876,114.51700019836426,0.005675419828273661,0.00624843093020545,43953000.0,37421570.0
2004-02-25,76.68428802490234,114.87000274658203,115.05999755859375,114.31999969482422,114.45999908447266,31213600,114.87000274658203,0.004196200362748037,114.79199981689453,115.26399993896484,114.52650032043456,0.0057454027467052395,0.005900659437181492,31213600.0,37752120.0
2004-02-26,76.73102569580078,114.94000244140625,115.29000091552734,114.33999633789062,114.61000061035156,29683000,114.94000244140625,0.0006093818503569715,114.73399963378907,115.15100021362305,114.60500030517578,0.0044125852682990255,0.005240500957878753,29683000.0,36423850.0
2004-02-27,76.7844467163086,115.0199966430664,115.73999786376953,114.62999725341797,115.19000244140625,39312000,115.0199966430664,0.0006959648508875205,114.76199951171876,115.0879997253418,114.68199996948242,0.004334998664701623,0.005240117827686436,39312000.0,37573580.0
2004-03-01,77.54541015625,116.16000366210938,116.33999633789062,115.25,115.43000030517578,33130800,116.16000366210938,0.009911381084288129,115.0760009765625,115.19100036621094,114.81599998474121,0.005184192519712277,0.005626157463486831,33130800.0,36412670.0
2004-03-02,77.09150695800781,115.4800033569336,116.97000122070312,115.2300033569336,115.94000244140625,38556400,115.4800033569336,-0.005853996933004479,115.29400177001953,115.12200088500977,114.89150009155273,0.004705537048088523,0.005785339245464756,38556400.0,37869880.0
2004-03-03,77.23165893554688,115.69000244140625,115.87000274658203,114.91999816894531,115.25,31346200,115.69000244140625,0.0018184887285079832,115.45800170898437,115.12500076293945,114.9870002746582,0.004554971130924833,0.0057635567070103534,31346200.0,38142700.0
